"ID"	"EGLM_7b_t00_rtgs_Rating"	"EGLM_7b_t02_rtgs_Rating"	"EGLM_7b_t05_rtgs_Rating"	"EMG_70b_t00_rtgs_Rating"	"EMG_70b_t02_rtgs_Rating"	"EMG_70b_t05_rtgs_Rating"	"GPT4_t05_rtgs_Rating"	"MIX_8x7b_t00_rtgs_Rating"	"MIX_8x7b_t02_rtgs_Rating"	"MIX_8x7b_t05_rtgs_Rating"	"SKLM_7b_t00_rtgs_Rating"	"SKLM_7b_t02_rtgs_Rating"	"SKLM_7b_t05_rtgs_Rating"
"4249"	"ID_107921"	6	5	"6"	1	"1"	"1"	6	7	7	"7"	"5"	"Ich würde den Text mit einer 4 bewerten. Die Verständlichkeit ist gut, aber der Satzbau könnte verbessert werden."	"6"
"4250"	"ID_107922"	6	6	"5"	1	"1"	"7"	5	6	6	"6"	"5"	"5"	"5"
"4251"	"ID_107923"	6	6	"5"	1	"1"	"7"	7	6	6	"6"	"5"	"5"	"5"
"4252"	"ID_107924"	6	6	"6"	1	"1"	"3"	6	7	7	"6"	"5"	"5"	"4"
"4253"	"ID_107925"	6	6	"5"	1	"1"	"7"	5	6	6	"6"	"5"	"5"	"5"
"4254"	"ID_107926"	6	5	"6"	1	"1"	"7"	7	7	7	"7"	"5"	"Ich würde den Text mit einer 5 bewerten. Die Verständlichkeit ist gut, aber der Satzbau könnte verbessert werden."	"Ich würde den Text mit einer 4 bewerten. Die Verständlichkeit ist gut, aber der Satzbau könnte verbessert werden."
"4255"	"ID_107927"	6	5	"6"	1	"1"	"6"	7	7	7	"7"	"5"	"5"	"5"
"4256"	"ID_107928"	6	5	"6"	1	"1"	"1"	4	6	6	"6"	"5"	"5"	"5"
"4257"	"ID_107929"	6	6	"4"	1	"1"	"5"	5	6	6	"6"	"5"	"5"	"Ich würde den Text als 3 bewerten."
"4258"	"ID_107930"	6	6	"6"	1	"1"	"1"	7	7	7	"7"	"5"	"6"	"5"
"4259"	"ID_107931"	6	6	"6"	1	"1"	"2"	7	7	7	"7"	"5"	"5"	"Ich würde den Text mit einer 7 bewerten."
"4260"	"ID_107932"	6	6	"6"	1	"1"	"5"	4	7	7	"7"	"5"	"5"	"5"
"4261"	"ID_107933"	6	6	"6"	1	"1"	"1"	4	7	7	"7"	"5"	"5"	"5"
"4262"	"ID_107934"	6	6	"6"	1	"1"	"1"	3	7	7	"7"	"5"	"Ich würde den Text mit einer 7 bewerten."	"4"
"4263"	"ID_107935"	6	6	"5"	1	"1"	"1"	4	7	7	"7"	"5"	"6"	"5"
"4264"	"ID_107936"	6	6	"6"	1	"5"	"5"	6	7	7	"7"	"5"	"5"	NA
"4265"	"ID_107937"	6	6	"6"	1	"4"	"1"	5	7	7	"7"	"5"	"5"	"7"
"4266"	"ID_107938"	6	6	"5"	1	"1"	"7"	5	7	7	"7"	"5"	"5"	"6"
"4267"	"ID_107939"	6	6	"5"	1	"1"	"1"	6	7	7	"7"	"5"	"6"	"7"
"4268"	"ID_107940"	6	6	"4"	1	"1"	"1"	7	7	7	"7"	"5"	"6"	"4"
"4269"	"ID_107941"	6	6	"4"	1	"1"	"6"	5	7	7	"7"	"5"	"6"	NA
"4270"	"ID_107942"	6	6	"6"	1	"1"	"5"	7	7	7	"7"	"5"	"7"	"5"
"4271"	"ID_107943"	6	6	"5"	1	"5"	"1"	4	7	7	"7"	"5"	"6"	"6"
"4272"	"ID_107944"	6	6	"6"	1	"5"	"1"	7	7	7	"7"	"5"	"5"	"6"
"4273"	"ID_107945"	6	6	"5"	1	"1"	"1"	4	7	7	"7"	"5"	"5"	"5"
"4274"	"ID_107946"	6	5	"6"	1	"1"	"5"	7	7	7	"7"	"5"	"6"	"5"
"4275"	"ID_107947"	6	6	"6"	1	"1"	"1"	4	7	7	"7"	"5"	"5"	"Das klingt perfekt."
"4276"	"ID_107948"	6	6	"6"	1	"1"	"6"	7	7	7	"7"	"5"	"6"	"6"
"4277"	"ID_107949"	6	6	"6"	1	"1"	"7"	7	7	7	"7"	"5"	"5"	"5"
"4278"	"ID_107950"	6	6	"6"	1	"1"	"1"	7	7	7	"7"	"5"	"6"	"Ich würde den Text mit einer 7 bewerten."
"4279"	"ID_107951"	6	6	"6"	1	"1"	"1"	7	7	7	"7"	"5"	"5"	"5"
"4280"	"ID_107952"	6	6	"4"	1	"1"	"7"	7	7	7	"7"	"5"	"6"	"7"
"4281"	"ID_107953"	6	6	"6"	1	"1"	"1"	7	7	7	"7"	"7"	"5"	"5"
"4282"	"ID_107954"	6	6	"6"	1	"1"	"7"	7	7	7	"7"	"7"	"Ich würde den Text mit einer 7 bewerten."	"7"
"4283"	"ID_107955"	6	6	"5"	1	"1"	"7"	7	7	7	"7"	"5"	"7"	"5"
"4284"	"ID_107956"	6	6	"7"	1	"1"	"1"	7	7	7	"7"	"7"	"5"	"Ich würde den Text als 7 (perfekt) bewerten. Der Satzbau ist klar und die Verständlichkeit des Satzes ist gut."
"4285"	"ID_107957"	6	6	"5"	1	"1"	"1"	7	7	7	"7"	"7"	"6"	"5"
"4286"	"ID_107958"	6	6	"6"	1	"1"	"1"	7	7	7	"7"	"7"	"6"	"Die Arbeitgeberin zeigte der Bewerberin den Arbeitsvertrag. Dieser war ohne Zweifel rechtsgültig."
"4287"	"ID_107959"	6	6	"5"	1	"1"	"5"	7	7	7	"7"	"5"	"5"	"7"
"4288"	"ID_107960"	6	6	"5"	1	"1"	"7"	7	7	7	"7"	"5"	"5"	"5"
"4289"	"ID_107961"	6	6	"5"	1	"1"	"1"	7	7	7	"7"	"7"	"7"	"7"
"4290"	"ID_107962"	6	6	"6"	1	"1"	"1"	7	7	7	"7"	"5"	"5"	"5"
"4291"	"ID_107963"	6	6	"6"	1	"1"	"1"	7	7	7	"7"	"5"	"7"	"6"
"4292"	"ID_107964"	6	6	"6"	1	"1"	"4"	7	7	7	"7"	"5"	"4"	"5"
"4293"	"ID_107965"	6	6	"6"	1	"1"	"1"	7	7	7	"7"	"5"	"7"	"7"
"4294"	"ID_107966"	6	6	"6"	1	"1"	"5"	7	7	7	"7"	"5"	"5"	"5"
"4295"	"ID_107967"	6	6	"6"	1	"1"	"B"	7	7	7	"7"	"7"	"7"	"7"
"4296"	"ID_107968"	6	6	"6"	1	"1"	"4"	6	7	7	"7"	"5"	"6"	"7"
"4297"	"ID_109589"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4298"	"ID_109590"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4299"	"ID_109591"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4300"	"ID_109592"	6	5	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4301"	"ID_109593"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4302"	"ID_109594"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4303"	"ID_109595"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4304"	"ID_109596"	6	5	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4305"	"ID_109597"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4306"	"ID_109598"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4307"	"ID_109599"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4308"	"ID_109600"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4309"	"ID_109601"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4310"	"ID_109602"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4311"	"ID_109603"	6	5	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4312"	"ID_109604"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4313"	"ID_109605"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4314"	"ID_109606"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4315"	"ID_109607"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4316"	"ID_109608"	5	5	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4317"	"ID_109609"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4318"	"ID_109610"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4319"	"ID_109611"	6	5	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4320"	"ID_109612"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4321"	"ID_109613"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4322"	"ID_109614"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4323"	"ID_109615"	6	5	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4324"	"ID_109616"	6	5	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4325"	"ID_109617"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4326"	"ID_109618"	6	5	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4327"	"ID_109619"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4328"	"ID_109620"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4329"	"ID_109621"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4330"	"ID_109622"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4331"	"ID_109623"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4332"	"ID_109624"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4333"	"ID_109625"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4334"	"ID_109626"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4335"	"ID_109627"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4336"	"ID_109628"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4337"	"ID_109629"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4338"	"ID_109630"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4339"	"ID_109631"	5	5	"5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4340"	"ID_109632"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4341"	"ID_109633"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4342"	"ID_109634"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4343"	"ID_109635"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4344"	"ID_109636"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4345"	"ID_109637"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4346"	"ID_109638"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4347"	"ID_109639"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4348"	"ID_109640"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4349"	"ID_109641"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4350"	"ID_109642"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4351"	"ID_109643"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4352"	"ID_109644"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4353"	"ID_109645"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4354"	"ID_109646"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4355"	"ID_109647"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4356"	"ID_109648"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4357"	"ID_109649"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4358"	"ID_109650"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4359"	"ID_109651"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4360"	"ID_109652"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4361"	"ID_109653"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4362"	"ID_109654"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4363"	"ID_109655"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4364"	"ID_109656"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4365"	"ID_109657"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4366"	"ID_109658"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4367"	"ID_109659"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4368"	"ID_109660"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4369"	"ID_109661"	6	6	"5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4370"	"ID_109662"	6	6	"5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4371"	"ID_109663"	6	6	"5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4372"	"ID_109664"	5	5	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4373"	"ID_109665"	6	6	"5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4374"	"ID_109666"	6	6	"5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4375"	"ID_109667"	6	6	"5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4376"	"ID_109668"	6	6	"5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4377"	"ID_109669"	6	6	"5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4378"	"ID_109670"	6	6	"5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4379"	"ID_109671"	6	6	"5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4380"	"ID_109672"	6	6	"5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4381"	"ID_109673"	6	5	"5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4382"	"ID_109674"	6	6	"5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4383"	"ID_109675"	6	6	"5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4384"	"ID_109676"	6	6	"5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4385"	"ID_109677"	6	6	"5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4386"	"ID_109678"	6	5	"5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4387"	"ID_109679"	6	6	"5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4388"	"ID_109680"	6	6	"5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4389"	"ID_109681"	6	6	"5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4390"	"ID_109682"	6	6	"5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4391"	"ID_109683"	6	6	"5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4392"	"ID_109684"	6	6	"5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4393"	"ID_109685"	6	6	"5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4394"	"ID_109686"	6	6	"5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4395"	"ID_109687"	6	6	"5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4396"	"ID_109688"	6	6	"5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4397"	"ID_109689"	6	6	"5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4398"	"ID_109690"	6	6	"5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4399"	"ID_109691"	6	6	"5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4400"	"ID_109692"	6	6	"5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4401"	"ID_109693"	6	6	"5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4402"	"ID_109694"	6	6	"5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4403"	"ID_109695"	6	6	"5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4404"	"ID_109696"	6	5	"5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4405"	"ID_109697"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4406"	"ID_109698"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4407"	"ID_109699"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4408"	"ID_109700"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4409"	"ID_109701"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4410"	"ID_109702"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4411"	"ID_109703"	5	5	"5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4412"	"ID_109704"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4413"	"ID_109705"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4414"	"ID_109706"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4415"	"ID_109707"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4416"	"ID_109708"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4417"	"ID_109709"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4418"	"ID_109710"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4419"	"ID_109711"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4420"	"ID_109712"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4421"	"ID_109713"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4422"	"ID_109714"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4423"	"ID_109715"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4424"	"ID_109716"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4425"	"ID_109717"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4426"	"ID_109718"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4427"	"ID_109719"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4428"	"ID_109720"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4429"	"ID_109721"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4430"	"ID_109722"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4431"	"ID_109723"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4432"	"ID_109724"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4433"	"ID_109725"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4434"	"ID_109726"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4435"	"ID_109727"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4436"	"ID_109728"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4437"	"ID_109729"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4438"	"ID_109730"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4439"	"ID_109731"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4440"	"ID_109732"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4441"	"ID_109733"	6	6	"4"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4442"	"ID_109734"	6	6	"5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4443"	"ID_109735"	6	6	"4"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4444"	"ID_109736"	6	6	"4"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4445"	"ID_109737"	6	6	"5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4446"	"ID_109738"	6	6	"4"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4447"	"ID_109739"	5	5	"4"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4448"	"ID_109740"	6	6	"4"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4449"	"ID_109741"	6	6	"5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4450"	"ID_109742"	6	6	"4"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4451"	"ID_109743"	6	6	"5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4452"	"ID_109744"	6	6	"4"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4453"	"ID_109745"	6	6	"4"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4454"	"ID_109746"	6	6	"5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4455"	"ID_109747"	6	6	"4"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4456"	"ID_109748"	6	6	"4"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4457"	"ID_109749"	6	6	"4"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4458"	"ID_109750"	6	6	"4"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4459"	"ID_109751"	6	6	"5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4460"	"ID_109752"	6	6	"4"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4461"	"ID_109753"	6	6	"5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4462"	"ID_109754"	6	6	"5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4463"	"ID_109755"	6	6	"4"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4464"	"ID_109756"	6	6	"5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4465"	"ID_109757"	6	6	"4"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4466"	"ID_109758"	6	6	"4"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4467"	"ID_109759"	6	6	"5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4468"	"ID_109760"	6	6	"4"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4469"	"ID_109761"	6	6	"5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4470"	"ID_109762"	6	6	"4"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4471"	"ID_109763"	6	6	"5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4472"	"ID_109764"	6	6	"4"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4473"	"ID_109765"	6	6	"5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4474"	"ID_109766"	6	6	"5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4475"	"ID_109767"	6	6	"5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4476"	"ID_109768"	6	6	"4"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4477"	"ID_109769"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4478"	"ID_109770"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4479"	"ID_109771"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4480"	"ID_109772"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4481"	"ID_109773"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4482"	"ID_109774"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4483"	"ID_109775"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4484"	"ID_109776"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4485"	"ID_109777"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4486"	"ID_109778"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4487"	"ID_109779"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4488"	"ID_109780"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4489"	"ID_109781"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4490"	"ID_109782"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4491"	"ID_109783"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4492"	"ID_109784"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4493"	"ID_109785"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4494"	"ID_109786"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4495"	"ID_109787"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4496"	"ID_109788"	5	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4497"	"ID_109789"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4498"	"ID_109790"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4499"	"ID_109791"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4500"	"ID_109792"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4501"	"ID_109793"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4502"	"ID_109794"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4503"	"ID_109795"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4504"	"ID_109796"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4505"	"ID_109797"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4506"	"ID_109798"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4507"	"ID_109799"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"4508"	"ID_109800"	6	6	"6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
